org_code,type,attendances,breaches,admissions
RGR,1,5511,744,1977
RWP,1,9735,3568,2968
RWP,other,4690,0,0
R1A,2,762,0,0
RLQ,1,4490,1318,1123
RLQ,other,3104,0,0
REM,1,6945,2918,2202
REM,other,6981,0,0
RCF,1,5335,694,1042
RBS,1,5230,402,1091
RFF,1,6980,1149,2140
RXL,1,6902,2690,2251
RXL,other,9193,0,0
RMC,1,8874,1959,2430
RMC,other,557,3,1
RAE,1,11737,2104,3285
NNF09,other,1105,1,0
RY2,other,7326,79,0
RWY,1,12735,957,2701
NTP08,other,4299,7,0
RW3,1,12681,2380,3754
RW3,2,3236,1,153
RW3,other,9451,32,149
RLN,1,8164,1090,2926
RLN,2,2076,15,37
RLN,other,2569,4,0
RJR,1,5912,1152,1548
RJR,other,649,3,0
RXP,1,10593,2360,3302
RXP,other,11923,0,0
RNN,other,1019,11,0
RP5,1,10927,1811,3422
RP5,other,2569,0,378
RJN,1,4153,884,1006
RJN,other,227,0,0
RXR,1,9428,3024,3253
RXR,other,5933,469,45
NNF28,other,67,0,0
RR7,1,7549,504,1755
RR7,other,2398,11,0
RCD,1,4065,363,998
RCD,other,769,0,0
RWA,1,10770,1504,3376
RWA,other,1108,4,0
RV9,other,1322,2,0
RXN,1,7640,2308,2045
RXN,other,3286,94,155
Y01231,other,1846,0,0
RR8,1,17763,4275,5030
RR8,other,1746,0,0
Y02875,other,4112,0,0
RY1,other,2356,0,0
REP,2,1015,47,95
Y01069,other,3549,0,0
RBT,1,5284,752,1813
RBT,other,1721,1,0
RXF,1,19596,4516,4750
RNL,1,7406,1053,2105
RVW,1,5811,658,1787
RVW,other,1269,0,5
RTV,other,1813,0,0
NLO01,other,6720,14,0
RJL,1,10790,2115,2655
RJL,other,1259,1,3
RTF,1,8620,2083,3799
RTF,other,7821,56,17
RW6,1,22409,5784,5449
RW6,other,4272,147,120
RT2,other,4648,0,0
RQ6,1,7524,2709,2198
RQ6,2,1537,1,20
RQ6,other,10044,0,0
RM3,1,8662,1413,2898
RCU,1,5114,177,664
RHQ,1,9465,3380,2771
RHQ,2,1010,0,0
RHQ,other,6925,0,8
RTR,1,10109,992,2103
RTR,other,5846,0,24
RE9,1,4833,444,1290
RE9,other,690,5,0
RVY,1,6506,1013,2014
RVY,other,4784,14,0
RBN,1,8599,2234,3333
RBN,other,5411,25,0
RWJ,1,7897,2414,2484
RMP,1,7165,1703,1764
RTD,1,10614,1422,2361
RTD,2,1596,20,21
RTD,other,4499,0,4
RFR,1,2572,535,721
RM2,1,8542,1389,2796
RTX,1,7222,1578,2214
RTX,other,1233,25,92
RWW,1,6544,1489,2639
RWW,other,3638,25,0
RY7,other,4519,145,0
RBL,1,8142,1819,2588
RBL,other,2722,127,0
AJN,other,1261,0,0
RRF,1,7470,1298,1864
RCB,1,9147,2887,3464
RCB,other,6267,21,0
RTK,1,8574,1661,2095
RTK,other,1275,0,0
Y02688,other,3449,0,0
NQT10,other,3620,0,0
RWX,other,5182,0,0
Y04538,other,2690,4,0
RXH,1,12300,2597,3467
RXH,2,976,0,20
NLW,other,4563,45,0
RXQ,1,7043,1456,2895
RXQ,2,1217,0,459
RXQ,other,3538,12,0
Y00058,other,2363,3,0
NLT02,other,966,0,0
RJ8,other,7697,27,6
RN7,1,8993,2187,2565
RN7,other,1427,0,0
RBD,1,3439,77,1274
RBD,other,4056,3,0
RVV,1,12487,4481,3384
RVV,other,5004,23,423
RXC,1,9136,2055,2793
DD401,other,796,0,0
RDU,1,19713,2228,6370
R1J,other,5359,24,0
RTE,1,10843,2809,3396
RN3,1,6665,2085,2415
RN3,other,4992,16,0
RN5,1,8976,1391,2445
RN5,other,997,0,0
NDA57,other,523,0,0
R1F,1,3391,672,821
R1F,other,1442,0,0
RYY,other,8333,4,0
NR5,other,2934,0,0
RWF,1,11901,2740,3546
RWF,other,1751,0,0
RPA,1,10002,2640,2248
RVJ,1,6908,1523,2323
RBZ,1,3613,405,1099
RBZ,other,3911,0,0
L83087,other,146,0,0
RNU,other,2333,68,0
RTH,1,10813,1105,3612
RTH,2,1537,0,64
NLX02,other,574,0,0
RK9,1,7874,1289,2905
RK9,2,228,0,0
RD3,1,5406,567,1688
RD3,other,1114,0,0
RHU,1,9081,3065,3018
RHU,2,757,4,0
RHU,other,1538,0,2
RPC,other,817,4,18
RHW,1,9238,846,3095
RHW,2,1207,11,4
REF,1,5840,1324,2617
REF,other,1465,21,34
RH8,1,8087,677,1972
RH8,other,602,1,0
RA2,1,5975,1051,2166
RD1,1,6028,993,2144
RD1,other,1039,5,101
RNZ,1,3703,433,1051
RNZ,2,215,0,0
Y02666,other,1484,0,0
RH5,other,6487,23,0
RYF,other,1216,0,0
NTP11,other,4108,0,0
RW1,other,1764,5,7
NTPAD,other,4647,8,0
RTP,1,8662,883,2659
RDR,other,8251,283,0
RBA,1,5388,460,1853
AAH,other,150,0,0
RDZ,1,6080,433,1823
RDZ,2,1306,0,15
RA9,1,5959,1128,2584
RA9,other,2460,0,0
RHM,1,8467,1280,3308
RHM,2,1365,7,18
RA7,1,9091,2196,3021
RA7,2,1767,15,12
RYR,1,11485,1106,3532
RYR,other,987,15,0
RA3,1,4235,1413,1016
NDA56,other,2826,17,0
G82071,other,1886,0,0
NDA55,other,3358,16,0
NLX24,other,1141,1,0
RA4,1,4082,245,1535
