org_code,type,attendances,breaches,admissions
Y03051,other,1850,0,0
R1F,1,3810,1262,967
R1F,other,826,0,0
RYY,other,6188,19,0
RWF,1,12793,1397,3938
RWF,other,1942,1,0
RPA,1,7506,1669,2008
RPA,other,2908,18,0
RNU,other,2808,77,0
RTH,1,11821,1893,3478
RTH,2,1659,0,88
RTH,other,540,0,15
RHU,1,9692,2299,3448
RHU,2,724,0,0
RHU,other,1810,6,6
RPC,other,954,2,16
RHW,1,9741,1351,3089
RHW,2,1557,82,0
RHW,other,824,0,0
RA2,1,6370,953,2475
RA2,other,1,0,1
NTP11,other,4044,22,0
RW1,other,560,0,2
NTPAD,other,4651,3,0
RTP,1,8165,646,2610
RTP,other,653,0,0
RDR,other,9023,104,3
RHM,1,8681,1182,3160
RHM,2,1508,177,15
RHM,other,2077,6,18
RYR,1,11648,526,3650
G82071,other,2465,0,0
NTV0W,other,3226,10,0
NLW,other,4600,13,0
NLT02,other,1108,1,0
RBD,1,3796,291,1400
RBD,other,3864,1,0
DD401,other,1101,0,0
R1J,other,5136,49,1
RTE,1,12230,1069,3920
RN3,1,6860,1196,2325
RN3,other,4671,25,0
RVJ,1,7700,1786,3111
RBZ,1,3708,668,1171
RBZ,other,856,0,0
L83087,other,139,0,0
NQT5H,other,656,5,0
RD3,1,5489,648,1968
RD3,other,1654,2,0
REF,1,6075,1142,2611
REF,other,9799,67,29
RH8,1,7929,1133,2095
RH8,other,4019,1,0
RD1,1,5859,1598,2341
RD1,other,1094,8,32
RNZ,1,3931,670,1135
RNZ,2,274,1,0
Y02666,other,1776,0,0
RH5,other,6924,49,0
RYF,other,1418,3,0
RBA,1,5973,603,2162
AAH,other,183,0,0
RDZ,1,5994,767,1827
RDZ,2,1318,0,6
RDZ,other,1000,0,0
RA9,1,6053,1557,2400
RA9,other,2714,0,0
RA7,1,10137,1854,3371
RA7,2,1958,52,10
RK9,1,8414,2333,3031
RK9,2,242,0,0
RK9,other,3941,40,0
RA3,1,3963,665,1163
AXG,other,2740,21,0
NLX24,other,1616,1,0
RA4,1,4733,115,1634
