org_code,type,attendances,breaches,admissions
NNF76,other,3769,0,0
RTX,1,7030,1744,2170
RTX,2,98,0,0
RTX,other,1536,40,68
RWW,1,6289,1553,2233
RWW,other,2958,20,0
RY7,other,4043,27,0
RBL,1,7718,2249,2658
RBL,other,2728,2,0
NNF18,other,197,0,0
AJN,other,357,0,0
RRF,1,6332,1812,2453
RRF,other,615,1,0
RCB,1,8731,2691,3588
RCB,other,5981,37,0
RTK,1,8162,1821,2154
RTK,other,365,12,20
NTV0B,other,3848,0,0
NQT10,other,4211,0,0
RWX,other,1663,0,0
Y04538,other,3326,0,0
RXH,1,12166,2628,3381
RXH,2,1057,4,18
Y02676,other,1805,7,0
NLW,other,4710,7,0
RXQ,1,6130,1630,2692
RXQ,2,1283,0,519
RXQ,other,4479,89,0
NLT02,other,818,0,0
RN7,1,8982,1848,2775
RN7,other,1700,1,0
RBD,1,3628,274,1393
RBD,other,3559,4,0
Y00751,other,4269,7,0
RVV,1,13196,5065,4482
RVV,other,3366,15,332
RXC,1,9148,1256,3020
RXC,other,306,0,0
Y02816,other,1489,0,0
DD401,other,899,2,0
RDU,1,20059,3287,6285
R1J,other,5317,39,0
RTE,1,11699,1195,4105
RN3,1,6079,1882,2185
RN3,other,7612,196,0
RN5,1,8821,1624,2600
RN5,other,922,8,0
NDA57,other,557,1,0
Y03051,other,2036,0,0
R1F,1,3581,1063,900
R1F,other,825,0,0
RYY,other,5860,4,0
RWF,1,12011,2061,3928
RWF,other,1991,0,0
RPA,1,7531,2369,2437
RPA,other,2719,3,0
RVJ,1,7008,1744,2482
RBZ,1,3453,1006,1117
RBZ,other,3629,0,0
L83087,other,103,0,0
RNU,other,2469,80,0
RTH,1,10627,2153,2997
RTH,2,1645,0,63
RTH,other,308,6,28
NQT5H,other,583,2,0
RK9,1,7952,2140,2972
RK9,2,215,0,0
RK9,other,3570,15,0
RD3,1,5024,684,1588
RD3,other,1418,0,0
RHU,1,8691,3238,2931
RHU,2,702,3,0
RHU,other,1726,2,1
RPC,other,797,2,26
RHW,1,8826,1565,3239
RHW,2,1356,22,0
RHW,other,1010,0,0
REF,1,5773,2207,2741
REF,other,9095,20,35
RH8,1,8020,1033,1994
RH8,other,819,1,0
RA2,1,5613,325,2250
RD1,1,5737,1851,2597
RD1,other,978,8,49
RNZ,1,3666,533,1176
RNZ,2,320,0,0
Y02666,other,1491,0,0
RH5,other,6028,27,0
RYF,other,1193,8,0
NTP11,other,4339,7,0
RW1,other,548,0,3
NTPAD,other,4922,24,0
RTP,1,7908,1027,2472
RTP,other,769,0,0
RDR,other,8772,119,10
RBA,1,5637,721,2117
AAH,other,178,0,0
RDZ,1,6003,551,1930
RDZ,2,1285,1,12
RDZ,other,214,0,0
RA9,1,5920,1348,2593
RA9,other,2418,1,0
RHM,1,8273,1462,3082
RHM,2,1554,49,11
RHM,other,1906,7,10
RA7,1,9289,1862,3173
RA7,2,1808,61,15
Y02584,other,355,0,0
RYR,1,10653,1297,3411
RA3,1,3670,924,1090
G82071,other,1936,0,0
NTV0W,other,3751,10,0
NLX24,other,1368,0,0
RA4,1,4163,218,1510
