org_code,type,attendances,breaches,admissions
RTG,1,16520,5015,5238
RTG,other,8704,14,80
RWE,1,18472,4762,4637
RWE,2,1620,48,8
RJE,1,14252,4000,5554
RJE,2,405,0,0
RJE,other,6252,122,0
RBK,1,6256,1875,1995
RBK,other,2495,8,0
ATQ02,other,3029,0,8
RWG,1,8109,3282,2770
RWG,other,4008,9,0
RGR,1,5296,690,1936
RGR,other,445,0,0
RWP,1,9717,3863,2968
RWP,other,4840,0,0
RLQ,1,4661,1149,1355
REM,1,7431,1978,3331
REM,other,355,0,0
RCF,1,4671,612,1491
RCF,2,625,0,0
RCF,other,68,0,0
RBS,1,5059,474,982
RFF,1,7876,563,2298
RXL,1,5854,2519,2234
RXL,other,10926,53,0
RMC,1,8568,2012,2203
RMC,other,967,7,28
RAE,1,9436,2809,2585
RAE,other,1310,9,128
NNF09,other,2341,15,0
RY2,other,10949,188,0
RWY,1,11562,1207,2689
RLN,1,8182,1980,2717
RLN,2,1957,53,23
RLN,other,2705,13,0
RJR,1,5401,1118,1617
RJR,other,491,2,0
RXP,1,11096,2425,3557
RXP,other,5848,0,0
RP5,1,10877,1201,3118
RP5,other,2510,3,328
Y01231,other,2351,5,0
Y01069,other,3195,3,0
RJN,1,3679,859,944
RJN,other,120,0,0
RXR,1,8976,2956,3524
RXR,other,5517,194,28
NNF94,other,1926,3,0
RR7,1,7116,761,1576
RR7,other,2278,6,0
NNFA7,other,1121,2,0
RCD,1,3859,295,980
RCD,other,645,0,0
RWA,1,10559,2807,2859
RV9,other,499,0,0
RXN,1,4193,2102,2052
RXN,other,7772,407,391
RR8,1,15726,3448,4264
RR8,other,3479,1,0
REP,2,1067,25,89
R0A,1,20562,5537,6615
R0A,2,3396,121,158
R0A,other,8703,91,148
RW4,other,2566,0,0
RBT,1,5402,1343,2076
RBT,other,1745,6,0
RXF,1,16355,3468,3879
RXF,other,3442,25,104
Y02532,other,1647,0,0
Y03645,other,331,0,0
RNL,1,7258,1374,1947
RNL,other,1356,1,0
RVW,1,3669,612,1553
RVW,other,10293,11,626
RTV,other,9656,148,0
NLO01,other,4055,87,0
RJL,1,11228,2512,2894
RTF,1,8365,1025,4262
RTF,other,8759,68,41
Y02572,other,742,0,0
Y02533,other,302,0,0
RW6,1,21628,6024,6196
RW6,other,10330,325,107
RT2,other,3517,0,0
AC008,other,905,7,0
RQ6,1,8804,2741,2216
RQ6,2,464,0,22
RQ6,other,9275,0,0
RM3,1,8361,2341,2633
AXT02,other,4009,0,0
RCU,1,4667,157,665
RCU,other,244,0,0
RHQ,1,8393,2444,2868
RHQ,2,1199,0,0
RHQ,other,8672,0,0
NQT5F,other,1944,0,0
RTR,1,10311,1122,2201
RTR,other,1854,0,10
RE9,1,4870,415,1219
RE9,other,614,1,0
RVY,1,6637,1337,2471
RVY,other,3016,27,0
RBN,1,9186,2734,4169
RWJ,1,7094,2140,2402
RWJ,other,585,11,68
RMP,1,6944,1355,1718
RMP,other,4338,29,0
RTD,1,9905,1312,2063
RTD,2,1754,32,19
RTD,other,7376,0,6
RFR,1,7905,1838,1545
NNF76,other,3380,0,0
RTX,1,7121,1747,1919
RTX,2,134,0,0
RTX,other,1694,60,46
RWW,1,6169,2031,2319
RWW,other,2543,74,0
RY7,other,3826,29,0
RBL,1,6861,2523,2027
RBL,other,2875,13,0
AJN,other,420,0,0
RRF,1,6754,2349,2289
RRF,other,727,2,0
RCB,1,9482,2845,3494
RCB,other,6018,18,0
RTK,1,8514,2349,2150
NTV0B,other,3541,3,0
NQT10,other,3266,90,0
RWX,other,1905,0,0
Y04538,other,3008,0,0
RXH,1,12382,3532,2977
RXH,2,985,7,20
Y02676,other,1845,0,0
RXQ,1,5931,1452,3213
RXQ,2,1217,0,1007
RXQ,other,5324,26,0
RN7,1,9224,1613,2596
RN7,other,1551,6,0
Y00751,other,4662,13,0
RVV,1,14004,4520,4161
RVV,other,3320,11,162
RXC,1,9320,1649,3048
RXC,other,817,0,0
Y02816,other,1434,0,0
NDJ,other,1352,0,0
RDU,1,18765,3546,5923
RN5,1,8849,1759,2526
RN5,other,807,0,0
NDA57,other,518,3,0
Y03051,other,1747,0,0
R1F,1,3513,1061,815
R1F,other,973,0,0
RYY,other,5549,23,0
RWF,1,12568,1961,3955
RWF,other,2056,7,0
RPA,1,7440,2619,1999
RPA,other,2742,30,0
RNU,other,2308,115,0
RTH,1,10923,2384,3178
RTH,2,1453,0,77
RTH,other,431,0,13
RHU,1,9311,4028,3083
RHU,2,679,1,0
RHU,other,1692,1,1
RPC,other,956,0,17
RHW,1,8685,1091,2954
RHW,2,1553,58,0
RHW,other,963,0,0
RA2,1,5669,739,2217
NTP11,other,3976,17,0
RW1,other,619,0,3
NTPAD,other,4954,17,0
RTP,1,7721,1011,2339
RTP,other,687,0,0
RDR,other,8713,164,4
RHM,1,8604,2555,2860
RHM,2,1399,71,23
RHM,other,1944,14,14
RYR,1,11051,945,3359
G82071,other,3042,0,0
NTV0W,other,3198,18,0
NLW,other,4511,1,0
NLT02,other,1097,0,1097
RBD,1,3574,614,1316
RBD,other,3588,5,0
DD401,other,997,0,0
R1J,other,5310,54,0
RTE,1,11701,1629,3534
RN3,1,6285,1751,2125
RN3,other,4673,39,0
RVJ,1,7195,2125,2851
RBZ,1,3519,793,1061
RBZ,other,738,0,0
L83087,other,149,0,0
NQT5H,other,622,6,0
RD3,1,5170,1028,1625
RD3,other,1476,14,0
REF,1,5928,1603,2382
REF,other,9278,80,31
RH8,1,7116,1053,1903
RH8,other,3809,1,0
RD1,1,5871,2045,2412
RD1,other,1103,7,28
RNZ,1,3757,573,1072
RNZ,2,230,0,0
RNZ,other,1402,0,0
RH5,other,6404,45,0
RYF,other,1555,9,0
RBA,1,5815,1169,2091
AAH,other,164,0,0
RDZ,1,5662,889,1729
RDZ,2,1195,0,8
RDZ,other,979,0,0
RA9,1,5643,1646,2262
RA9,other,2525,0,0
RA7,1,9313,2091,3035
RA7,2,1923,38,16
RK9,1,8014,2956,2881
RK9,2,192,0,0
RK9,other,3627,64,0
RA3,1,3669,571,1085
AXG,other,2471,13,0
NLX24,other,1479,6,0
RA4,1,4410,217,1479
