org_code,type,attendances,breaches,admissions
ATQ02,other,3193,0,0
RWG,1,8578,2104,3103
RWG,other,4604,14,0
RGR,1,6159,724,2010
RGR,other,405,0,0
RWP,1,11266,3995,3210
RWP,other,6974,18,0
RLQ,1,5402,1537,1360
RLQ,other,475,0,0
REM,1,8089,2109,3725
REM,other,6915,3,0
RCF,1,5277,509,1388
RCF,2,657,0,0
RCF,other,155,0,0
RBS,1,4915,172,993
RFF,1,8136,642,2064
RXL,1,7035,3644,2383
RXL,other,12221,80,0
RMC,1,9365,1633,2179
RMC,other,938,3,28
RAE,1,11105,2049,3678
RAE,other,1151,21,120
NNF09,other,2740,19,0
RY2,other,12946,78,0
RWY,1,13453,1026,2938
RLN,1,8491,1452,2706
RLN,2,2348,48,37
RLN,other,3163,14,0
RJR,1,6524,1255,1766
RJR,other,659,9,0
RXP,1,11389,1900,3780
RXP,other,7580,0,0
RP5,1,12467,1243,3265
RP5,other,3597,2,318
Y01231,other,2568,46,0
Y01069,other,3425,0,0
RJN,1,4254,543,900
RJN,other,246,0,0
RXR,1,9710,2542,3090
RXR,other,6659,321,29
NNF94,other,2501,0,0
RR7,1,8234,521,1681
RR7,other,2700,1,0
NNFA7,other,1432,3,0
RCD,1,4634,292,915
RCD,other,945,0,0
RWA,1,12087,2466,3011
RV9,other,913,1,0
RXN,1,6705,1810,2107
RXN,other,8046,192,394
RR8,1,17889,3507,5345
RR8,other,3978,17,0
RY1,other,2300,0,0
REP,2,1110,10,87
R0A,1,22012,4669,6818
R0A,2,3544,23,183
R0A,other,9525,31,148
RBT,1,5842,1277,2255
RBT,other,2496,10,0
RXF,1,18828,2731,3981
RXF,other,4047,88,173
Y02532,other,1743,0,0
Y03645,other,418,0,0
RNL,1,8658,1243,2089
RNL,other,2293,14,0
RVW,1,3749,323,1578
RVW,other,11409,24,701
RTV,other,1774,15,0
NLO01,other,4351,150,0
RJL,1,12839,2058,3022
RTF,1,9290,433,4266
RTF,other,9739,49,38
Y02572,other,741,0,0
Y02533,other,319,0,0
RW6,1,23887,4641,6282
RW6,other,10181,133,124
RT2,other,3623,0,0
AC008,other,1299,1,0
RQ6,1,8187,2300,2458
RQ6,2,1871,14,23
RQ6,other,10335,0,0
RM3,1,8780,1014,2851
RM3,other,582,0,0
AXT02,other,3546,0,0
RCU,1,4822,71,617
RCU,other,105,0,0
RHQ,1,9530,1895,2916
RHQ,2,1167,0,0
RHQ,other,7915,0,0
NQT5F,other,2001,10,0
RTR,1,11711,580,2427
RTR,other,2363,0,9
RE9,1,5722,282,1318
RE9,other,523,1,0
RVY,1,7001,1456,2233
RVY,other,3205,24,0
RBN,1,9988,2552,4470
RWJ,1,7884,1829,2738
RWJ,other,1083,0,0
RMP,1,7746,925,1859
RMP,other,5159,1,0
RTD,1,10144,935,2446
RTD,2,1919,80,16
RTD,other,8401,6,0
RFR,1,8728,1186,1563
NNF76,other,3205,0,0
RTX,1,8283,1304,2025
RTX,2,92,0,0
RTX,other,2859,133,126
RWW,1,6914,1126,2424
RWW,other,3138,9,0
RY7,other,4762,25,0
RBL,1,7954,1596,2504
RBL,other,3178,2,0
AJN,other,532,0,0
RRF,1,7557,791,2551
RRF,other,668,0,0
RCB,1,10643,2169,3945
RCB,other,8260,97,0
RTK,1,8428,2017,1952
RTK,other,303,0,18
NTV0B,other,3896,0,0
NQT10,other,3661,0,0
RWX,other,2404,0,0
Y04538,other,3628,0,0
RXH,1,13970,2220,3405
RXH,2,1177,17,21
Y02676,other,1865,0,0
RXQ,1,6925,1625,3138
RXQ,2,1212,0,877
RXQ,other,5405,86,0
RN7,1,9511,1298,2757
RN7,other,1976,14,0
Y00751,other,4393,16,0
RVV,1,15468,4133,4357
RVV,other,4495,23,403
RXC,1,11039,902,3100
RXC,other,514,0,0
Y02816,other,1448,0,0
NDJ,other,1825,0,0
RDU,1,21043,1941,6519
RN5,1,10206,1769,2511
RN5,other,1095,13,0
NDA57,other,683,4,0
Y03051,other,2103,0,0
R1F,1,4542,980,884
R1F,other,1017,0,0
RYY,other,8138,23,0
RWF,1,13528,1156,4432
RWF,other,2436,4,0
RPA,1,8054,2107,2258
RPA,other,2813,0,0
RNU,other,3434,56,0
RTH,1,12115,1682,3231
RTH,2,1531,0,96
RTH,other,527,0,19
RHU,1,10527,2744,3330
RHU,2,784,0,0
RHU,other,2455,4,1
RPC,other,1180,3,29
RHW,1,9881,498,2958
RHW,2,1648,35,0
RHW,other,680,0,0
RA2,1,6517,399,2255
NTP11,other,4811,28,0
RW1,other,913,0,4
NTPAD,other,5110,27,0
RTP,1,8121,396,2474
RTP,other,738,0,0
RDR,other,11086,161,4
RHM,1,9126,1188,3172
RHM,2,1520,66,10
RHM,other,2706,17,10
RYR,1,13017,774,3541
G82071,other,3260,0,0
NTV0W,other,3844,2,0
NLW,other,5123,19,0
NLT02,other,1522,0,0
RBD,1,4347,400,1349
RBD,other,5218,8,0
DD401,other,1555,1,0
R1J,other,7542,186,2
RTE,1,13482,1167,3844
RN3,1,7272,970,2318
RN3,other,4809,33,0
RVJ,1,8086,1981,2993
RBZ,1,4479,681,1077
RBZ,other,1381,0,0
L83087,other,221,0,0
NQT5H,other,885,4,0
RD3,1,6213,776,1738
RD3,other,2348,2,0
REF,1,7228,1537,2824
REF,other,14782,184,54
RH8,1,8183,1115,1904
RH8,other,4696,0,0
RD1,1,6590,1339,2460
RD1,other,1248,9,31
RNZ,1,4517,443,1211
RNZ,2,315,0,0
Y02666,other,1579,0,0
RH5,other,9146,105,0
RYF,other,1734,6,0
RBA,1,6731,552,2135
AAH,other,225,0,0
RDZ,1,7165,352,1901
RDZ,2,1373,5,4
RDZ,other,910,0,0
RA9,1,6998,797,2560
RA9,other,3908,1,0
RA7,1,9895,1080,2910
RA7,2,1968,75,9
RK9,1,9177,2044,2979
RK9,2,270,0,0
RK9,other,4914,151,0
RA3,1,4609,454,1136
AXG,other,3783,66,0
NLX24,other,1922,20,0
RA4,1,4925,63,1515
