org_code,type,attendances,breaches,admissions
RVW,other,8710,15,626
RTV,other,1838,1,0
NLO01,other,4117,117,0
RJL,1,9976,1832,2656
RJL,other,1078,1,0
RTF,1,7481,1577,4054
RTF,other,6999,29,42
Y02572,other,767,0,0
Y02533,other,267,0,0
RW6,1,19679,5121,5705
RW6,other,9026,140,122
RT2,other,3144,1,0
AC008,other,850,0,0
RQ6,1,7023,2383,2122
RQ6,2,1578,20,41
RQ6,other,8564,0,0
RM3,1,7433,1946,2480
RM3,other,554,0,0
AXT02,other,3731,0,0
RCU,1,4566,209,652
RCU,other,48,0,0
RHQ,1,8396,3566,2831
RHQ,2,991,0,0
RHQ,other,7449,0,0
NQT5F,other,2027,6,0
RTR,1,9261,612,2126
RTR,other,1607,0,10
RE9,1,4870,362,1086
RE9,other,352,3,0
RVY,1,5816,1657,1623
RVY,other,3114,50,0
RBN,1,8406,2219,3656
RBN,other,2136,6,0
RWJ,1,6400,1872,2338
RWJ,other,750,0,0
RMP,1,6580,1801,1578
RMP,other,4707,12,0
RTD,1,8991,1276,1933
RTD,2,1652,60,13
RTD,other,5516,8,8
RFR,1,7207,890,1473
NNF76,other,3218,0,0
RTX,1,6531,1404,1908
RTX,2,118,0,0
RTX,other,1540,31,83
RWW,1,5745,1598,1942
RWW,other,2509,8,0
RY7,other,3565,14,0
RBL,1,6994,2064,2271
RBL,other,2582,11,0
NNF18,other,126,1,0
AJN,other,357,0,0
RRF,1,6073,1700,2183
RRF,other,610,0,0
RCB,1,8211,2459,3586
RCB,other,5508,40,0
RTK,1,7590,1806,1976
RTK,other,359,7,14
NTV0B,other,3465,3,0
NQT10,other,3734,58,0
RWX,other,1527,0,0
Y04538,other,2934,0,0
RXH,1,11328,2518,3057
RXH,2,929,17,27
Y02676,other,1699,6,0
NLW,other,4400,14,0
RXQ,1,5781,1513,2810
RXQ,2,1181,0,454
RXQ,other,4184,59,0
NLT02,other,805,0,0
RN7,1,7995,1623,2436
RN7,other,1490,1,0
RBD,1,3195,216,1214
RBD,other,3250,1,0
Y00751,other,3818,4,0
RVV,1,12050,4011,3984
RVV,other,3285,12,311
RXC,1,8321,1139,2772
RXC,other,333,0,0
Y02816,other,1314,0,0
DD401,other,848,0,0
RDU,1,17941,2690,5666
R1J,other,4908,22,0
RTE,1,11015,1271,3776
RN3,1,5708,1295,2018
RN3,other,6956,112,0
RN5,1,8375,1814,2265
RN5,other,896,19,0
NDA57,other,678,4,0
Y03051,other,1464,0,0
R1F,1,3368,461,839
R1F,other,245,0,0
RYY,other,5151,15,0
RWF,1,10670,1265,3505
RWF,other,1819,0,0
RPA,1,6830,1992,2144
RPA,other,2292,0,0
RVJ,1,6656,2166,2301
RBZ,1,3180,866,953
RBZ,other,3506,0,0
L83087,other,92,0,0
RNU,other,2164,48,0
RTH,1,10195,2286,2738
RTH,2,1569,0,70
RTH,other,326,3,9
NQT5H,other,668,1,0
RK9,1,7371,2542,2812
RK9,2,186,0,0
RK9,other,3438,28,0
RD3,1,4667,936,1494
RD3,other,1416,0,0
RHU,1,7928,2903,2731
RHU,2,668,3,0
RHU,other,1692,10,5
RPC,other,745,1,19
RHW,1,8154,2166,2646
RHW,2,1343,9,0
RHW,other,937,0,0
REF,1,5140,2232,2204
REF,other,8638,31,36
RH8,1,7595,987,1882
RH8,other,817,0,0
RA2,1,5241,295,2144
RA2,other,252,0,0
RD1,1,5485,1635,2319
RD1,other,901,3,40
RNZ,1,3499,387,1118
RNZ,2,352,0,0
Y02666,other,1352,0,0
RH5,other,6065,16,0
RYF,other,1107,6,0
NTP11,other,3923,3,0
RW1,other,592,0,4
NTPAD,other,4372,20,0
RTP,1,7197,984,2276
RTP,other,722,0,0
RDR,other,7993,53,4
RBA,1,5150,652,1875
AAH,other,174,0,0
RDZ,1,5633,509,1891
RDZ,2,1130,0,4
RDZ,other,181,0,0
RA9,1,5338,1450,2261
RA9,other,2324,0,0
RHM,1,7394,1771,2699
RHM,2,1385,106,10
RHM,other,1737,8,9
RA7,1,8685,1648,2727
RA7,2,1698,96,16
Y02584,other,377,0,0
RYR,1,10131,849,3160
RA3,1,3364,813,941
G82071,other,1772,0,0
NTV0W,other,3340,3,0
NLX24,other,1353,0,0
RA4,1,3933,246,1311
