org_code,type,attendances,breaches,admissions
RWW,other,3605,10,1
RY7,other,6122,54,0
RBL,1,8345,1869,2299
RBL,other,2909,0,0
AJN,other,1818,0,0
RRF,1,8249,799,1883
RCB,1,10133,2031,3238
RCB,other,6846,28,0
RTK,1,8777,1083,2003
RTK,other,1315,0,0
Y02688,other,3547,15,0
NQT10,other,3658,0,0
RWX,other,6062,0,0
RXH,1,13153,1965,3378
RXH,2,1143,0,22
NLW,other,5511,14,0
RXQ,1,6592,1169,2819
RXQ,2,1161,0,427
RXQ,other,3898,62,0
Y02596,other,2315,0,0
Y00058,other,2781,5,0
NLT02,other,1173,0,0
RJ8,other,9452,17,8
RN7,1,8917,1849,2214
RBD,1,3900,220,1284
RDY,other,4138,2,1
RVV,1,13303,3124,3284
RVV,other,5334,105,1199
RXC,1,9573,1431,2619
RDU,1,20759,1001,6159
R1J,other,6472,16,2
RTE,1,11854,1491,3867
RN3,1,6488,830,2269
RN3,other,6557,29,0
RN5,1,9736,2263,2247
RN5,other,725,0,0
NDA57,other,657,10,0
R1F,1,3545,398,793
R1F,other,1757,0,0
RYY,other,8576,0,0
NR5,other,4049,1,0
RWF,1,12560,1379,3359
RWF,other,2084,8,0
RPA,1,9974,1825,2126
RVJ,1,7336,1749,2434
RBZ,1,4065,603,1233
RBZ,other,7328,0,0
RNU,other,3007,134,0
RTH,1,11810,1747,3520
RTH,2,1632,0,87
NLX02,other,690,0,0
RK9,1,8542,1832,2671
RK9,2,240,0,0
RD3,1,5988,536,1643
RHU,1,9662,2485,3094
RHU,2,782,2,0
RHU,other,2016,5,7
RPC,other,920,7,10
RHW,1,9506,732,3278
RHW,2,1343,10,5
REF,1,6293,1574,2625
REF,other,1855,9,14
RH8,1,9129,724,2006
RA2,1,6100,672,1721
RD1,1,5989,873,2031
RD1,other,1118,7,56
RNZ,1,4263,252,1223
RNZ,2,267,11,0
Y02666,other,2381,0,0
RH5,other,7973,28,0
NTP11,other,4631,7,0
RW1,other,2515,33,5
NTPAD,other,4407,0,0
RTP,1,8317,376,2598
RDR,other,9562,142,0
RBA,1,5526,426,1648
AAH,other,200,0,0
RDZ,1,6756,420,1890
RDZ,2,1579,1,7
RA9,1,6534,1228,2631
RA9,other,3207,1,0
RHM,1,8506,734,3196
RHM,2,1600,4,20
RA7,1,9309,930,2789
RA7,2,1946,9,15
RYR,1,12452,539,3389
RYR,other,1013,1,0
RA3,1,4721,503,1056
NDA56,other,2624,46,0
G82071,other,2159,0,0
NDA55,other,3364,42,0
NLX24,other,1596,5,0
RA4,1,4156,305,1334
