org_code,type,attendances,breaches,admissions
RL4,other,9165,88,0
RWD,1,13237,3063,3433
RRK,1,10122,1558,2846
RKB,1,12090,3288,4155
RKB,2,1982,26,95
RKB,other,2349,2,4
RWE,1,18691,4813,4167
RWE,2,1749,40,11
RJE,1,15618,4273,4730
RJE,2,405,0,0
RJE,other,4996,41,0
RBK,1,6453,1841,1990
RBK,other,3558,0,0
ATQ02,other,3879,0,0
RWG,1,8003,1913,2695
RWG,other,4023,8,0
RGR,1,5971,319,1992
RWP,1,10386,2813,3144
RWP,other,5851,0,0
RLQ,1,4747,912,1130
RLQ,other,3281,0,0
REM,1,7422,3081,2481
REM,other,7094,0,0
RCF,1,5764,361,1060
RBS,1,5175,230,984
NNF70,other,457,0,0
RFF,1,7334,651,2181
RXL,1,7588,2541,2244
RXL,other,9353,6,0
RMC,1,9081,1384,2235
RMC,other,1081,2,24
RAE,1,12000,2175,3160
NNF09,other,1915,3,0
RY2,other,7734,210,0
RWY,1,13267,1975,2849
RW3,1,12976,1667,3701
RW3,2,3576,7,161
RW3,other,10208,33,122
RLN,1,8083,831,2633
RLN,2,2464,11,41
RLN,other,3074,4,0
RJR,1,6438,1035,1579
RJR,other,502,34,0
RXP,1,11592,1772,3427
RXP,other,7678,0,0
RNN,other,2236,48,0
RP5,1,11430,1239,3351
RP5,other,2966,0,236
RJN,1,4238,617,979
RJN,other,260,0,0
RXR,1,9443,2646,3286
RXR,other,8349,314,26
RR7,1,7479,352,1526
RR7,other,2632,0,0
RCD,1,4364,229,1027
RCD,other,934,0,0
NNF99,other,252,0,0
RWA,1,11839,993,3365
RWA,other,1450,5,0
RV9,other,704,0,0
RXN,1,5895,1251,1840
RXN,other,6951,107,379
Y01231,other,2571,0,0
RR8,1,18560,2466,5512
RR8,other,2500,0,0
Y02875,other,4247,0,0
RY1,other,2181,0,0
REP,2,1090,23,105
Y01069,other,3357,0,0
RBT,1,6203,736,1959
RBT,other,1687,0,0
RXF,1,20853,2793,4875
RNL,1,7696,784,2109
RVW,1,4003,242,1533
RVW,other,9445,12,395
RTV,other,1958,0,0
NLO01,other,6966,78,0
RJL,1,11583,1933,2429
RJL,other,1488,1,1
RTF,1,8136,1199,4051
RTF,other,8969,49,31
RW6,1,23670,3700,5705
RW6,other,4587,137,113
RT2,other,3189,1,0
AC008,other,1178,0,0
RQ6,1,7951,2537,2294
RQ6,2,1597,4,29
RQ6,other,11119,0,0
RM3,1,8810,1579,2757
AXT02,other,3100,0,0
RCU,1,4983,92,698
RHQ,1,9498,1582,2887
RHQ,2,1196,0,0
RHQ,other,7179,0,5
RTR,1,11022,678,1932
RTR,other,2378,0,20
RE9,1,5059,188,1210
RE9,other,1006,0,0
RVY,1,6720,967,1892
RVY,other,2805,43,0
RBN,1,9250,2181,3667
RBN,other,5688,39,0
RWJ,1,8414,1122,2703
RMP,1,7695,1195,1845
RTD,1,10983,1177,2196
RTD,2,1881,35,19
RTD,other,4671,0,2
RFR,1,6441,1278,1598
RFR,other,4280,0,0
RM2,1,8569,632,2537
RTX,1,7821,1336,2096
RTX,other,1791,62,60
RWW,1,7119,797,2772
RWW,other,4092,9,0
RY7,other,4723,72,0
RBL,1,8270,2120,2491
RBL,other,2491,54,0
NNF18,other,240,0,0
AJN,other,494,0,0
RRF,1,7706,716,2124
RCB,1,9531,1958,3527
RCB,other,7327,60,0
RTK,1,8725,1186,2037
RTK,other,1569,0,0
NTV0B,other,3316,12,0
NQT10,other,3703,27,0
RWX,other,5983,0,0
Y04538,other,3404,0,0
RXH,1,12891,1692,3629
RXH,2,1113,1,19
NLW,other,4732,10,0
RXQ,1,7646,1049,3126
RXQ,2,1402,0,542
RXQ,other,3750,34,0
Y00058,other,2373,36,0
NLT02,other,1116,0,0
RJ8,other,10004,41,4
RN7,1,8898,1583,2490
RN7,other,1911,5,0
RBD,1,3854,130,1341
RBD,other,4463,1,0
RVV,1,13208,4250,3504
RVV,other,5146,11,425
RXC,1,10063,1874,2638
DD401,other,929,0,0
RDU,1,21147,2074,6090
R1J,other,6616,33,0
RTE,1,11764,2357,3769
RN3,1,6362,874,1972
RN3,other,6533,176,0
RN5,1,9400,523,2376
RN5,other,1241,0,0
NDA57,other,712,7,0
R1F,1,3778,1017,844
R1F,other,1344,0,0
RYY,other,7009,7,0
NR5,other,4051,19,0
RWF,1,12489,1908,3746
RWF,other,2156,0,0
RPA,1,10184,1250,2265
RVJ,1,7734,1640,2403
RBZ,1,3903,718,1129
RBZ,other,4467,0,0
L83087,other,191,0,0
RNU,other,3005,139,0
RTH,1,11995,1861,3192
RTH,2,1685,0,69
NQT5H,other,811,3,0
RK9,1,8744,1438,3243
RK9,2,263,0,0
RD3,1,5898,551,1711
RD3,other,1623,0,0
RHU,1,9647,3165,2989
RHU,2,828,4,0
RHU,other,2195,0,5
RPC,other,993,0,34
RHW,1,9862,1130,3071
RHW,2,1568,4,3
REF,1,6625,1285,2801
REF,other,1831,24,37
RH8,1,8707,688,1915
RH8,other,882,0,0
RA2,1,6080,136,2047
RD1,1,6497,1425,2262
RD1,other,1007,15,68
RNZ,1,4031,297,1054
RNZ,2,264,0,0
Y02666,other,1483,0,0
RH5,other,7812,27,0
RYF,other,1500,10,0
NTP11,other,4806,3,0
RW1,other,2492,5,4
NTPAD,other,4999,13,0
RTP,1,8602,640,2644
RDR,other,9039,506,1
RBA,1,5930,323,1926
AAH,other,161,0,0
RDZ,1,6878,523,1894
RDZ,2,1425,0,5
RA9,1,6536,971,2687
RA9,other,3263,0,0
RHM,1,8876,1289,3496
RHM,2,1602,34,14
RA7,1,9458,1742,2835
RA7,2,2013,69,18
RYR,1,12096,621,3376
RYR,other,1001,8,0
RA3,1,4786,429,1111
G82071,other,2462,0,0
NTV0W,other,3092,5,0
NLX24,other,1479,39,0
RA4,1,4107,52,1368
