org_code,type,attendances,breaches,admissions
RXQ,other,4903,10,0
RN7,1,8954,1283,2545
RN7,other,1716,6,0
Y00751,other,3992,24,0
RVV,1,14143,4074,3766
RVV,other,3746,14,236
RXC,1,10245,927,3111
RXC,other,475,0,0
Y02816,other,235,0,0
NDJ,other,1568,0,0
RDU,1,19859,2057,6093
RN5,1,9334,1461,2259
RN5,other,860,10,0
NDA57,other,579,5,0
Y03051,other,1979,0,0
R1F,1,3859,863,891
R1F,other,879,0,0
RYY,other,6850,10,0
RWF,1,12627,951,4043
RWF,other,2346,1,0
RPA,1,7529,1465,2119
RPA,other,2580,0,0
RNU,other,2926,76,0
RTH,1,11146,1570,2884
RTH,2,1437,0,69
RTH,other,535,2,28
RHU,1,9753,2471,3209
RHU,2,755,0,0
RHU,other,2146,4,3
RPC,other,1087,11,14
RHW,1,9263,661,2913
RHW,2,1491,48,0
RHW,other,577,0,0
RA2,1,6032,403,1876
NTP11,other,4236,17,0
RW1,other,781,0,1
NTPAD,other,4912,5,0
RTP,1,7840,378,2419
RTP,other,695,0,0
RDR,other,9711,56,2
RHM,1,8560,1954,3362
RHM,2,1624,177,27
RHM,other,2330,8,12
RYR,1,11828,608,3439
G82071,other,2879,0,0
NTV0W,other,3457,7,0
NLW,other,4633,3,0
NLT02,other,1272,0,0
RBD,1,3949,219,1371
RBD,other,4363,2,0
DD401,other,1157,0,0
R1J,other,6194,53,0
RTE,1,12488,1373,3756
RN3,1,6863,862,2285
RN3,other,4582,47,0
RVJ,1,7805,1826,2966
RBZ,1,3989,860,1127
RBZ,other,1042,0,0
L83087,other,175,0,0
NQT5H,other,556,0,0
RD3,1,5607,767,1734
RD3,other,1812,4,0
REF,1,6559,1520,2687
REF,other,11588,86,31
RH8,1,7679,1137,1955
RH8,other,4049,0,0
RD1,1,6326,1043,2475
RD1,other,915,6,30
RNZ,1,4050,700,1163
RNZ,2,288,0,0
Y02666,other,1466,0,0
RH5,other,7270,51,0
RYF,other,1491,6,0
RBA,1,6238,475,2148
AAH,other,180,0,0
RDZ,1,6343,614,1854
RDZ,2,1249,1,1
RDZ,other,893,0,0
RA9,1,6162,1539,2415
RA9,other,3317,0,0
RA7,1,9515,1667,3023
RA7,2,1927,49,9
RK9,1,8544,2675,2918
RK9,2,248,0,0
RK9,other,4207,72,0
RA3,1,4065,649,948
AXG,other,3106,57,0
NLX24,other,1706,1,0
RA4,1,4617,142,1483
